Sample,EGFR,PDGFRA,PTEN,NF1,TP53,RB1,CDKN2A,CDKN2B,MDM2,MDM4,CDK4,CDK6,MET,PIK3CA,PIK3R1,PIK3CB,IDH1,IDH2,ATRX,CIC,FUBP1,NOTCH1,TERT,MGMT,OLIG2,GFAP,SOX2,NES,CD44,CHI3L1,VEGFA,MKI67,BCAN,DLL3,POSTN,SERPINE1,TIMP1,LGALS1,ANXA1,CASP8
TCGA.02.0047,9.141442498514275,12.725796743969637,10.933463611763866,11.31561751293418,10.841738404087197,11.221830993443948,3.9878847348683246,5.561118363630483,10.516885730913451,9.647457886793333,11.153404651425406,10.055897890247683,6.763914783295456,9.030529204697443,11.953319082946823,9.980660996233413,11.233663112729769,11.449421782162855,10.780039781680664,11.0158549027732,10.039139902198203,11.50631244132292,2.7325948275450145,7.9871764527509885,11.323251217027313,19.853077152358374,12.319124741252901,13.633695876495803,13.171256265687505,13.667891726176304,12.72380825644301,10.673854245892539,14.571436794266553,11.792139064111215,12.691999805920942,10.635348013876216,12.687167466258453,12.769608613732894,11.36520172326718,7.341204787466432
TCGA.02.0055,8.047399334213754,12.128225017702514,10.673818213771472,9.007266995130893,9.956975473628676,10.151562807036925,11.484728154512737,9.545430577798873,9.990754519434244,9.29165144080297,11.546600297555583,10.003417418890777,10.673818213771472,9.294230387346794,10.652872303301335,9.34486111168953,11.53219873992355,10.662884452090575,9.789783201476304,10.526422847634324,9.901397006607501,8.93969556547538,3.326321618039978,8.901305586142652,5.8217535768577315,15.261634799172032,10.312222703191736,12.36887682755247,14.129738432541965,15.831836116887033,13.159607238882012,8.746083631702355,7.530936105908944,4.3306731227091575,14.904969786377967,16.17227694527901,15.703940726904417,14.81240141535503,13.83080509340086,8.178805254873566
TCGA.02.2483,7.579796378745519,12.81260611858716,10.34841723322459,10.60964536805009,11.912618319069677,10.84372943798849,8.01605109188728,7.567038084911975,10.919896078567158,9.779756119599782,12.756594557605641,11.463057260900442,9.068966057912027,8.705969610307887,10.999102897379682,8.797785689544469,11.458952314260765,11.563064821739706,8.900767204257255,11.027974329501161,10.489814852315073,12.853674472102176,2.1041688948234554,6.756912532488336,12.998094285810872,15.556232850164282,13.370594497632897,11.661295738440185,12.403015886028854,12.093661019266953,11.828874902674372,10.713405762199297,15.367103281568674,12.256738896528555,7.678263500324918,11.008298353433313,11.891452604681431,11.346504203812081,11.29943385118461,6.756912532488336
TCGA.02.2485,14.724598860482834,14.323597323090723,9.80769993609832,10.680338599448527,11.394169195291138,10.643018642571123,10.95442135035216,10.867738351762688,9.963068019841476,10.190559553205873,15.390915048185223,12.67465992043161,5.9413974504891165,8.380924644430413,12.718741816264721,9.226584149862532,10.79883822016732,11.48708634027127,10.494736604734262,11.324890409731337,10.48518236545418,11.948688808680219,5.76313267604966,7.393338970010776,11.607781640229723,18.1485452659553,13.558457724905569,13.872081647151983,13.300029047461097,11.500664095518594,11.605137740350589,9.739418962639492,14.664506806712982,11.848855755723365,7.441560665155238,11.356150634480722,11.714255736719803,11.505161748332183,12.54478623349615,6.8368014973809395
TCGA.02.2486,12.580603274833315,6.565682467803273,9.92276575019746,10.035184684087218,10.171863322084622,11.56237623942996,4.835358200530356,6.454424328626994,11.222507784022683,9.41019268203405,12.099247561314515,9.096586557856938,9.510088642610953,7.979163928829291,10.254121228418034,9.298677329617378,11.604231158024804,11.174598418187795,9.621493490978414,10.002969401026041,9.762868170773762,10.324413812222991,1.2198964620646604,8.260202593615348,7.664902332837988,19.0210928790787,11.996426139594764,13.081919775701824,15.436146945362049,18.64281379896726,13.999842134954546,5.791241045988654,9.219729271271223,3.2699756786237586,9.001957299252703,14.622664989003018,13.673636295223448,13.286992612599349,14.12402179184868,8.5759082875359
TCGA.06.0125,14.872083600400956,11.441375941991321,9.203646545107917,10.927434355340958,11.17579571715286,10.958190038662813,3.41756901011157,5.552908822391349,10.905539089252658,10.336305929798337,11.41628668935996,11.013827563231374,6.046443039407403,8.544132567190198,11.843038995189833,9.416433377929712,11.970219158582871,11.11481740639253,10.457046537315282,11.526390079232998,9.544740768751463,11.982181866069078,5.906472153369603,4.975607259976093,12.248596740226308,16.973844682850185,12.827174585133738,15.38976074180407,13.637857022825562,14.686455305469806,14.70624790670965,10.219889808676788,15.336276908388186,10.032812204777509,13.070771939532355,12.132044389493515,12.273385252609794,12.65305007202175,12.8443002191089,8.075753489502842
TCGA.06.0129,12.558390433575546,12.846655849760472,9.993056408631816,11.6045239949816,10.957262412730973,11.261065089193734,10.402217470140757,9.675963734932484,11.076295197909857,11.181907703188527,15.967024811539922,9.718921024402905,4.65666225378476,9.591414631293231,12.925014236747204,9.296626262557727,11.121288082900335,11.294583015490458,9.868861900466857,11.61232987352207,10.896189565488513,12.444995544259744,-1.0,6.165598450245742,13.696160727691506,17.65145005675384,13.482811195477623,13.571522132754918,10.888370428419968,11.543896936104982,9.046430761108777,11.727950014197088,15.379127694632084,12.651919514436209,3.377012661500196,9.137908200327537,7.863537095499726,9.900305164335043,8.343327867770926,7.866087638584333
TCGA.06.0130,8.449657523567268,12.094333203536971,10.54052697725245,10.010449500292559,10.585284816886936,10.991947718374053,11.436996409849932,9.290203665992033,11.600467271545902,9.823560701078215,12.465827576309769,10.80039664800034,11.405525917797041,8.241828745662241,10.900322525583226,9.22704356486371,11.282485560362286,11.28785208337286,10.23511037023485,10.998145071706542,10.053794635099953,10.300877944297431,4.82524629650338,7.86157330696468,5.583371653777451,14.004642484197008,10.028371618960332,12.883887982748808,14.195305954187573,14.315017913158401,10.42025310997555,10.489686225059112,7.9900415450226685,2.3622173774871693,15.348057163002062,14.862744282131537,13.649991317745116,14.31789889725724,13.245276990276977,9.350714032853796
TCGA.06.0132,13.124221204660477,9.949876890583498,10.360555224332101,10.38288412050374,9.883266910625716,11.393005168882492,5.693949660831622,6.686965476286296,10.9670145951911,8.942678998383654,10.976114490965893,9.458933351972185,8.692261191565649,7.970402741681433,11.817650315783359,9.631215442160961,11.806761660824925,11.18263283775183,10.363860648284408,10.723223974556513,9.264667549280903,9.694542805017972,-1.0,8.749990736025937,10.30179476309113,18.5481744686973,11.43068864298082,12.546219147581727,13.165452279815417,15.687466127913885,10.995849386390386,6.049672148782358,13.674821367614976,9.008359427076261,9.109490373131253,11.540217174810131,13.884795885358065,13.372189413830533,11.19493391836983,7.7697201757303045
TCGA.06.0138,11.01894776578317,9.284404009538433,10.033677515644246,10.305921059692922,10.407779734518789,11.162043076039978,10.88253079292813,9.581619015805282,16.019449937541687,10.605669889390722,17.072600676444473,10.187797928220908,6.4524751831418214,7.31695666818183,11.801689769448831,8.913446551879705,11.418483345108015,11.361269134163752,9.97247224137899,10.484247010117755,9.302548909602423,10.613327765016468,3.7687771638516607,7.805553649539099,11.373345987091906,19.011100967936386,12.262309882541553,12.143272009933801,13.775396658842064,15.802146122150313,13.661670659745072,8.779190762524776,14.500905332101018,11.031429246149973,10.323923494431869,12.07812671812975,12.984939454629943,13.204258852558924,12.68636432701585,7.7230185418996165
